GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05520	0.8682	0.8642	0.7771	0.8572	0.8428	0.8153	0.9147	0.8955	0.9377	0.9718	0.9108	0.8809	0.8908	0.8522	0.8434	0.9089	0.9415	0.9632	0.9348	0.8628	0.8110	0.8744	0.9604	0.9532	1.0373	1.0497	1.0979	1.0449	1.1619	1.1025	1.1079	1.0154	1.1012	1.1114	0.9892	1.0105	1.0800	1.0638	1.2061	1.2343	1.3315	0.9575	1.1888	1.1589	0.9753	1.2235	1.1836	1.2056	1.1750	1.1609	1.2772	1.0500	0.9594	1.0038	1.0664
CLUG_05521	0.9897	0.8895	0.8054	0.8674	0.8549	0.9396	0.9023	0.8858	0.8703	0.9414	0.9264	0.9833	0.8790	0.8510	0.8491	0.8709	1.0423	0.9432	0.9616	0.9115	0.8497	0.9272	0.9398	0.9342	1.1694	1.1734	1.1474	1.1268	1.2404	1.1552	1.1654	1.0998	1.1312	1.2085	1.0699	1.0630	1.4278	1.3119	1.3060	1.3355	1.4502	1.0964	1.1967	1.1088	1.0450	1.2727	1.3454	1.2920	1.3040	1.3003	1.3108	1.2111	1.0602	1.1178	1.1133
CLUG_05522	0.8814	0.8345	0.8494	0.8620	0.8625	0.8233	0.8860	0.8119	0.8655	0.9395	0.8413	0.9180	0.8301	0.8277	0.7990	0.7920	0.8093	0.8811	0.8978	0.8932	0.8157	0.8861	0.8767	0.8413	1.0964	1.1388	1.2067	1.1320	1.2880	1.2085	1.1637	1.0922	1.0785	1.1386	1.1183	1.0849	1.4251	1.4183	1.2730	1.2567	1.4617	1.0973	1.2411	1.1673	1.1008	1.3511	1.2919	1.3513	1.2841	1.2786	1.3650	1.1537	1.0391	1.0708	1.1730
CLUG_05523	1.0766	0.9523	0.9322	0.9957	0.9903	0.8820	0.9424	1.0376	0.9116	1.0820	1.0392	0.9945	0.9568	1.0312	0.9529	0.9242	1.0880	0.9855	1.1001	0.9974	0.9415	0.9333	1.0035	1.0096	1.2099	1.2174	1.2201	1.1264	1.3094	1.2204	1.1883	1.0804	1.1388	1.1452	1.0858	1.0976	1.1266	1.1119	1.3746	1.2292	1.4411	1.0925	1.1897	1.1519	1.0668	1.3559	1.1854	1.2609	1.2291	1.2476	1.3243	1.1412	1.0951	1.1139	1.1029
CLUG_05524	1.0110	0.9749	0.9159	1.0323	1.0469	0.8890	1.0084	1.0398	0.9950	1.1143	0.9385	1.1082	1.0435	0.9874	1.0193	0.9603	0.9980	1.0438	1.1131	1.0245	0.9663	0.9580	1.0520	1.0505	1.2038	1.1838	1.2056	1.1825	1.2828	1.1478	1.2027	1.1136	1.1085	1.1844	1.1319	1.0685	1.0100	1.0156	1.3048	1.2731	1.4568	1.0278	1.1963	1.1500	1.0735	1.3056	1.1507	1.3061	1.2512	1.2194	1.3689	1.1508	1.0400	1.0473	1.1955
CLUG_05525	1.0438	1.0701	0.9957	1.0816	1.0309	0.9610	1.0114	1.0506	1.0801	1.1277	1.0596	1.1435	1.1653	1.0967	1.0983	1.1259	1.1072	1.1047	1.0696	1.0650	0.9996	1.1009	1.1396	1.1110	1.2536	1.2662	1.2499	1.1813	1.2831	1.2471	1.2430	1.1248	1.2108	1.2359	1.1410	1.1139	1.0395	1.0225	1.3719	1.2805	1.4572	1.0969	1.2916	1.2199	1.1424	1.4201	1.2631	1.3365	1.2674	1.2845	1.3609	1.1607	1.1290	1.1070	1.1711
CLUG_05526	0.9956	0.9665	0.9744	1.0325	0.9932	0.8742	0.9710	0.9344	1.0272	0.9792	0.9980	1.1486	1.0857	0.9573	0.9681	0.9858	1.0140	1.0205	1.1513	0.9795	0.8951	0.9891	0.9891	0.9435	1.2125	1.2423	1.1801	1.1605	1.2685	1.2536	1.1491	1.0493	1.1474	1.1596	1.1317	1.0804	0.9659	0.8942	1.2742	1.2645	1.4344	1.0837	1.1901	1.2434	1.0548	1.3525	1.2277	1.3975	1.2341	1.3214	1.4036	1.1955	1.0296	1.0850	1.1797
CLUG_05527	0.9068	0.9602	0.9415	0.9979	1.0285	0.9782	0.9976	0.9065	1.1046	1.0538	0.9770	0.9754	1.0937	1.0757	0.9589	0.9633	1.1568	1.0271	1.1482	0.9695	0.9588	0.9632	1.0561	1.0889	1.1624	1.2032	1.1484	1.1217	1.2951	1.1971	1.2174	1.0163	1.1681	1.1842	1.0450	1.0614	1.0126	1.0064	1.2811	1.2516	1.3880	1.0916	1.2112	1.1743	0.9908	1.2661	1.2312	1.3050	1.2306	1.2180	1.3203	1.1142	1.1029	1.0825	1.2055
CLUG_05528	0.8486	0.8132	0.7379	0.7898	0.8273	0.7573	0.8644	0.8843	0.9014	1.0150	0.9169	0.8602	0.8818	0.8449	0.7340	0.7626	0.9879	0.8876	1.0000	0.8687	0.8005	0.8192	0.8448	0.8640	1.1826	1.1759	1.1609	1.1091	1.2305	1.1761	1.1015	1.0843	1.1649	1.1954	1.0601	1.0169	1.5157	1.4765	1.3287	1.3591	1.5004	1.1143	1.1749	1.1453	1.0647	1.2944	1.3587	1.3025	1.3240	1.2380	1.3027	1.1877	1.0875	1.0680	1.1956
CLUG_05529	0.8510	0.8048	0.7286	0.7864	0.8195	0.7596	0.8650	0.8867	0.8980	1.0105	0.9077	0.8582	0.8769	0.8406	0.7299	0.7619	0.9908	0.8850	1.0035	0.8664	0.8005	0.8174	0.8418	0.8578	1.1810	1.1745	1.1593	1.1075	1.2315	1.1774	1.1037	1.0872	1.1648	1.1994	1.0600	1.0159	1.5172	1.4836	1.3321	1.3620	1.5000	1.1152	1.1745	1.1445	1.0651	1.2921	1.3602	1.2985	1.3229	1.2345	1.2986	1.1842	1.0876	1.0725	1.1941
CLUG_05530	0.9990	0.9837	0.8766	0.9101	0.9135	1.0423	0.8999	1.0770	0.9023	1.0469	0.9746	1.0086	1.1435	0.9407	0.8926	0.8424	0.8612	0.9748	0.9289	0.9298	0.7738	1.0956	1.1027	1.0514	1.0807	1.1359	1.1758	1.0620	1.2724	1.2189	1.1265	1.0242	1.1804	1.0512	1.0260	0.9979	1.2119	1.0855	1.2491	1.2894	1.4058	1.0179	1.2340	1.0826	1.0629	1.3172	1.1718	1.2747	1.2224	1.1968	1.3622	1.1383	1.0562	1.0408	1.1139
CLUG_05531	0.7828	0.8212	0.7503	0.7694	0.7945	0.7563	0.7328	0.7807	0.8139	0.9138	0.7971	0.8513	0.8202	0.7641	0.7279	0.6763	0.7983	0.8097	0.9277	0.8195	0.7667	0.8179	0.8179	0.8588	1.1836	1.1602	1.1404	1.0538	1.1844	1.1584	1.1480	1.0079	1.1139	1.1253	1.1355	1.0627	1.4242	1.3557	1.3637	1.3248	1.5294	1.0591	1.2150	1.1275	1.0646	1.3083	1.2777	1.3335	1.2773	1.2801	1.3580	1.1967	1.0412	1.0635	1.1774
CLUG_05532	0.8782	0.7979	0.8431	0.8253	0.9093	0.7275	0.8638	0.8317	1.0350	1.0123	0.9509	0.8675	0.9912	0.9088	0.8339	0.8125	0.9630	0.9534	1.0180	0.8398	0.9490	0.9259	0.9319	0.8948	1.0706	1.0804	1.1231	1.0436	0.9844	1.0564	1.0505	0.9853	1.0228	1.0199	1.0420	0.9405	1.0580	1.0372	1.2292	1.1027	1.2402	1.0142	1.1102	0.9874	1.0078	1.2928	1.1164	1.2196	1.1186	1.1504	1.2531	0.9867	0.9355	0.9700	1.0202
CLUG_05533	0.8541	0.8903	0.7505	0.8997	0.8237	0.8074	0.8856	0.8407	0.8806	0.9067	0.7912	0.9022	0.8901	0.8057	0.7912	0.8590	0.9490	0.9994	0.9603	0.8785	0.8585	0.8425	0.8286	0.9489	1.0936	1.0486	1.0554	0.9906	1.1565	1.0598	1.0466	0.9817	1.0167	1.0831	0.9797	0.9801	1.0744	1.1084	1.2086	1.2158	1.3163	0.9912	1.0770	1.0467	0.9669	1.1878	1.1759	1.2044	1.1506	1.1274	1.2716	1.0037	0.9866	0.9316	1.0197
CLUG_05534	0.9970	0.9984	0.9653	0.9954	0.8987	0.8726	0.8856	0.9948	1.0334	1.0752	1.0143	1.0195	1.0695	0.9978	0.9426	0.9996	1.0261	0.9611	1.1314	0.9835	0.9392	1.0154	0.9473	1.0498	1.1920	1.1806	1.1506	1.1380	1.2335	1.1730	1.1444	1.0653	1.0870	1.1827	1.0794	1.0647	1.1054	1.0176	1.2671	1.3216	1.4358	1.0218	1.1859	1.1048	1.0851	1.3282	1.2356	1.2925	1.2570	1.2753	1.3678	1.1410	1.0734	1.0300	1.1088
CLUG_05535	1.0202	0.9952	0.9351	0.9915	1.0627	0.8782	0.9274	1.0618	0.9420	1.0585	0.9344	0.9484	1.1121	1.0036	0.9558	0.8067	1.0653	0.9655	1.0616	1.0160	0.8966	0.9841	0.9870	0.9726	1.2254	1.2565	1.1819	1.1277	1.2719	1.2030	1.1722	1.1212	1.1028	1.1589	1.1161	1.0838	1.2062	1.2264	1.3574	1.3693	1.4668	1.0723	1.1901	1.1334	1.1090	1.3544	1.3368	1.3634	1.2720	1.3359	1.3769	1.2298	1.1100	1.1283	1.1472
CLUG_05536	0.8848	0.9628	0.9309	1.0043	0.8960	0.8168	0.8001	0.9761	1.0912	1.0667	1.0049	1.0317	1.0280	0.9554	0.9286	1.0100	1.0589	0.9652	1.2188	0.9944	0.9132	1.0586	0.9872	1.0175	1.1674	1.2388	1.1636	1.0964	1.2116	1.2026	1.1007	1.0394	1.1517	1.1341	1.0443	1.0800	1.2048	1.1438	1.3462	1.2753	1.4046	1.0554	1.2272	1.1798	1.0561	1.3913	1.1984	1.3612	1.2860	1.2630	1.3896	1.1141	1.0423	1.0739	1.1617
CLUG_05537	0.9542	0.9696	0.9562	0.9850	0.9147	0.9356	0.9772	0.9537	1.0059	1.1034	0.9447	1.0345	0.9645	0.9875	0.9546	0.8881	1.1078	0.9620	1.1261	1.0146	0.9751	1.0163	1.0059	1.0381	1.2671	1.2394	1.1854	1.1278	1.2534	1.1892	1.1547	1.1406	1.1476	1.2142	1.0653	1.1116	1.3074	1.2135	1.2748	1.3055	1.4744	1.0891	1.2421	1.1433	1.1096	1.4044	1.2900	1.3179	1.2959	1.2975	1.4212	1.1912	1.0532	1.0613	1.1653
CLUG_05538	1.0451	1.0573	0.9716	1.0519	1.0048	0.9663	0.9018	1.0963	1.1278	1.1188	1.0670	1.1150	1.0712	1.1023	1.0280	1.0517	1.1390	1.0657	1.2334	1.0479	1.0606	1.0762	1.0870	1.1469	1.2574	1.3225	1.2536	1.1601	1.3680	1.2370	1.1956	1.1422	1.1990	1.2968	1.1575	1.1444	1.2152	1.1050	1.5032	1.5070	1.5652	1.1530	1.3123	1.2191	1.1277	1.4443	1.3621	1.4763	1.4003	1.4673	1.5561	1.2796	1.1152	1.1431	1.3149
CLUG_05539	0.9266	1.0538	0.8840	0.9639	0.9852	0.8963	0.7776	0.9471	0.9063	1.0204	0.9113	0.9562	1.0911	0.9751	0.9610	0.8246	1.0126	0.8881	1.1549	0.9309	0.9487	1.0172	0.9316	1.0336	1.2817	1.2484	1.2029	1.1549	1.3290	1.2621	1.0885	1.0742	1.1456	1.2405	1.1225	1.0535	1.1094	1.1923	1.3054	1.3719	1.5038	1.1254	1.2481	1.1397	1.0125	1.3798	1.3494	1.3335	1.3617	1.3840	1.2897	1.1573	1.0530	1.0434	1.1941
CLUG_05540	0.9772	1.0389	0.9725	1.0184	0.9985	0.8412	0.9755	0.9458	1.0268	1.0196	0.9412	1.0958	1.0622	1.0089	1.0093	1.0197	1.1914	1.0495	1.0887	1.0209	0.9778	1.0393	1.0799	1.1485	1.1969	1.2185	1.1620	1.1170	1.2346	1.1647	1.1537	1.0862	1.1287	1.1716	1.1004	1.1033	1.0842	1.0099	1.3176	1.3566	1.5060	1.1098	1.2355	1.1567	1.0655	1.3660	1.2690	1.3783	1.3284	1.3208	1.4098	1.2034	1.0371	1.0702	1.1720
CLUG_05541	1.0189	1.0111	0.9495	1.0180	0.9531	1.0209	0.7304	1.1338	0.9946	0.9853	1.0341	0.9057	1.1236	1.0476	0.9882	0.9994	1.0520	1.0401	1.1942	0.9327	0.9981	1.0986	1.1816	1.0733	1.2914	1.3389	1.2079	1.1651	1.2783	1.2099	1.2818	1.1831	1.2360	1.2904	1.1997	1.0932	1.2909	1.2504	1.5292	1.4424	1.7102	1.1530	1.3466	1.1983	1.1632	1.4464	1.3782	1.5121	1.4389	1.3902	1.5697	1.2847	1.1450	1.1433	1.2606
CLUG_05542	0.9607	1.0266	0.9711	0.9925	0.9117	0.7879	0.8701	1.0142	1.0343	1.1513	0.9974	1.1440	0.9967	1.0467	0.9897	0.9884	1.0760	1.0721	1.1080	1.0231	0.9975	1.1020	1.0052	1.0479	1.2953	1.2314	1.2162	1.1695	1.2855	1.1834	1.1940	1.0853	1.1560	1.1885	1.1109	1.1525	1.0762	1.0067	1.4226	1.4251	1.5700	1.0882	1.2767	1.1557	1.0967	1.3445	1.3757	1.3288	1.3715	1.3031	1.4913	1.1913	1.0688	1.0820	1.2289
CLUG_05543	1.0824	1.0073	0.9734	1.0715	1.0616	0.9480	0.9841	0.9913	1.0418	1.1110	1.0057	1.0480	1.0616	1.1108	1.0767	1.1806	1.2499	1.0276	1.2261	0.9988	0.9703	1.0514	1.0653	1.0634	1.2066	1.2359	1.1871	1.1099	1.2332	1.1511	1.1070	1.0390	1.0847	1.1259	1.1332	1.0765	1.0685	0.9737	1.3819	1.4181	1.5374	1.0694	1.2321	1.1885	0.9781	1.3277	1.2832	1.4253	1.2902	1.3570	1.4219	1.1944	0.9931	1.0379	1.2319
CLUG_05544	1.0408	1.0116	0.9678	1.0172	1.0754	0.9577	1.0290	1.0256	1.1194	1.1059	1.0940	1.0579	1.0920	1.1370	1.0909	1.0180	1.1226	1.0891	1.2614	1.0542	1.0866	1.1051	0.9646	1.1675	1.2189	1.3639	1.3017	1.1655	1.3443	1.2386	1.2708	1.2257	1.2368	1.2034	1.2023	1.1470	1.1350	1.0464	1.4155	1.4002	1.5404	1.1337	1.3084	1.2076	1.0926	1.5136	1.3505	1.3817	1.3884	1.4059	1.5014	1.2129	1.1254	1.1247	1.2418
CLUG_05545	1.0141	0.9531	0.9857	0.9688	0.9750	0.9007	0.8845	1.0177	0.9886	1.0395	0.9690	1.0815	1.0614	0.9849	0.9897	1.0710	1.1716	0.9974	1.1375	0.9662	0.9488	1.0557	1.0646	1.0615	1.1654	1.2188	1.1441	1.1298	1.2785	1.1557	1.1274	1.0265	1.1082	1.1789	1.1064	1.0358	1.0952	1.0219	1.3842	1.3346	1.5004	1.0831	1.1773	1.1879	1.0945	1.3868	1.2857	1.3710	1.3679	1.3069	1.3742	1.2044	1.0420	1.0516	1.1821
CLUG_05546	1.0162	1.0706	1.0234	0.9648	1.0718	0.9911	0.8916	1.0280	1.1309	1.1292	1.0069	1.1685	1.1160	1.0984	1.0741	1.1392	1.1212	1.1180	1.1601	1.0511	1.0112	1.1634	1.0438	1.0957	1.3080	1.3697	1.2762	1.1587	1.3549	1.3020	1.1927	1.1505	1.1703	1.2838	1.1555	1.1619	1.2083	1.0275	1.4585	1.5392	1.7342	1.1177	1.3163	1.2648	1.1469	1.4483	1.4869	1.4654	1.4774	1.4744	1.6342	1.3179	1.1154	1.1402	1.2418
CLUG_05547	0.9168	0.9384	0.8421	0.9801	0.9302	0.8219	0.8929	0.8914	0.9336	0.9256	0.9204	0.9523	0.9161	0.9274	0.8646	0.9878	1.0541	1.0130	1.1349	0.9394	0.8921	0.9894	0.8987	0.9258	1.1099	1.1758	1.1232	1.0356	1.2953	1.1964	1.1040	1.0154	1.0727	1.2274	1.1298	1.0903	1.2918	1.1609	1.2891	1.3068	1.5374	1.0353	1.1859	1.0746	1.0451	1.3830	1.2728	1.3693	1.2890	1.3167	1.4180	1.2395	1.0568	0.9808	1.2542
CLUG_05548	0.9400	0.9589	0.8198	0.9292	0.9008	0.8618	0.8497	0.9286	0.9617	1.0780	0.9539	0.9886	0.9782	0.9786	0.8525	0.9393	1.0566	0.9491	1.0884	0.9711	0.9361	1.0077	0.9982	1.0235	1.1756	1.2472	1.1757	1.1083	1.3418	1.2056	1.1525	1.0520	1.1843	1.2217	1.1840	1.1494	1.3711	1.2988	1.6015	1.5379	1.6440	1.0897	1.2567	1.1726	1.1430	1.3926	1.4664	1.4531	1.4578	1.4920	1.5293	1.3040	1.0843	1.0419	1.2120
CLUG_05549	0.8643	0.9504	0.8691	0.9232	0.8903	0.8165	0.8351	0.8908	0.9155	1.0516	0.9253	0.9704	1.0052	0.9123	0.8731	0.9020	1.0183	1.0043	1.0646	0.9347	0.9495	0.9520	0.9385	0.9879	1.2272	1.3330	1.2478	1.1572	1.3784	1.1958	1.1679	1.1321	1.1945	1.2040	1.2286	1.1587	1.6220	1.5098	1.5035	1.5320	1.7138	1.2009	1.2495	1.1691	1.1515	1.4859	1.4591	1.5331	1.4685	1.4513	1.5723	1.3571	1.1247	1.0665	1.2693
CLUG_05550	0.8176	0.9036	0.8651	0.8573	0.8363	0.8028	0.8778	0.8338	0.8453	1.0162	0.8561	0.9576	0.9786	0.8686	0.7845	0.8113	0.9670	1.0775	1.0997	0.8831	0.9071	0.9090	0.8553	0.9381	1.2106	1.2284	1.1781	1.1480	1.3781	1.1871	1.1162	1.1115	1.1455	1.2084	1.2366	1.1465	1.6549	1.5552	1.4458	1.4627	1.6659	1.1570	1.2229	1.1285	1.1164	1.4824	1.4420	1.4810	1.4154	1.4388	1.5210	1.3351	1.0617	1.0092	1.2723
CLUG_05551	0.8981	1.0048	0.9814	0.9364	0.9025	0.8303	0.9566	1.0566	1.0863	1.0845	0.9670	1.0254	1.0961	1.0055	0.9280	0.9554	1.0781	1.0107	1.0772	0.9591	0.9161	1.0518	0.9410	1.0575	1.2367	1.3051	1.2292	1.1898	1.3707	1.2620	1.1897	1.1134	1.1737	1.2865	1.1990	1.2178	1.5014	1.3746	1.5652	1.5413	1.7587	1.1654	1.2902	1.2254	1.1427	1.5069	1.5185	1.4715	1.5304	1.4889	1.5644	1.4192	1.0866	1.1229	1.3252
CLUG_05552	0.9732	1.0157	0.9530	0.9520	0.9987	0.8380	0.9226	0.9554	1.0641	1.0790	0.9539	1.0843	1.0869	0.9867	0.9237	0.8994	1.0818	1.0018	1.1191	1.0150	0.9927	1.0669	1.0079	1.0439	1.3018	1.4301	1.2910	1.1640	1.4204	1.3251	1.2163	1.1570	1.2189	1.3670	1.2490	1.2556	1.7407	1.4831	1.5819	1.5847	1.7822	1.1568	1.2708	1.2290	1.1752	1.5126	1.5780	1.5255	1.5759	1.5663	1.5920	1.3943	1.1700	1.1583	1.3648
CLUG_05553	0.9342	1.0331	1.1118	1.3275	1.0186	1.0115	0.9641	1.0306	0.9619	1.0360	1.1312	1.1832	1.1283	0.9171	1.2047	1.1628	0.9675	6.3869	1.0667	0.9770	1.1275	1.0021	1.0200	1.3108	1.1297	1.2394	1.1336	1.0462	1.2940	1.0837	1.0729	0.9592	1.0976	1.1903	1.0727	1.1132	1.3822	1.1588	1.3844	1.3873	1.6831	1.0482	1.2103	1.1051	0.9939	1.3595	1.2725	1.3655	1.3890	1.3564	1.4256	1.2737	0.9956	1.0056	1.1959
CLUG_05554	0.8451	0.9583	1.0201	1.0096	0.9090	0.7025	0.9801	0.9977	1.0349	1.1104	0.9939	0.9689	1.1077	0.9707	1.0158	1.0283	1.1180	0.8452	1.1475	1.0121	0.9995	1.0210	1.1597	1.1395	1.2013	1.2523	1.2289	1.1336	1.3427	1.1238	1.0822	1.0580	1.0149	1.1626	1.1881	1.1259	1.2135	1.0638	1.3985	1.5485	1.6400	1.1218	1.2995	1.1498	1.0269	1.5492	1.3482	1.3971	1.4358	1.4965	1.4879	1.2775	1.0219	1.1428	1.1846
CLUG_05555	1.0147	1.1854	0.9972	1.0841	1.0553	0.9994	1.0034	1.0574	1.1375	1.1503	1.0603	1.1128	1.1393	1.1065	1.0886	1.2001	1.2168	1.0840	1.2195	1.0484	1.0688	1.1475	1.1584	1.1736	1.2129	1.3441	1.2191	1.1952	1.3642	1.2371	1.1654	1.0765	1.1320	1.2880	1.2475	1.1771	1.0767	0.9968	1.5504	1.5094	1.6793	1.1875	1.3329	1.2553	1.1504	1.5220	1.4090	1.5085	1.4583	1.5378	1.5643	1.3480	1.0656	1.1002	1.3286
CLUG_05556	1.0661	1.1644	1.0903	1.0877	1.0074	0.9818	0.9565	1.0445	1.1578	1.1847	1.0754	1.0966	1.1992	1.0837	1.0848	1.1536	1.2440	1.0950	1.2699	1.0723	1.0919	1.1802	1.0674	1.1456	1.3171	1.4320	1.3175	1.2090	1.4623	1.3076	1.2664	1.1495	1.1888	1.3648	1.2690	1.2046	1.4840	1.3038	1.6180	1.6465	1.8107	1.2377	1.3544	1.2414	1.2096	1.5763	1.5760	1.5480	1.5558	1.5954	1.7154	1.4299	1.1651	1.1180	1.3165
CLUG_05557	0.9361	1.0922	1.0038	0.9540	0.9403	0.8333	0.9453	0.9989	1.1472	1.1238	1.0245	1.0649	1.0980	1.0908	1.0083	1.0060	1.1161	1.0820	1.1187	1.0511	0.9985	1.1337	1.1190	1.0886	1.1576	1.2999	1.2106	1.1336	1.3905	1.2085	1.2162	1.0653	1.1635	1.3101	1.1121	1.1997	1.1801	1.1096	1.4799	1.4948	1.7219	1.1240	1.3214	1.1749	1.0797	1.5085	1.4475	1.4676	1.4185	1.4850	1.5832	1.2661	1.0708	1.1648	1.2214
CLUG_05558	0.9273	1.0450	0.9254	0.9652	0.8896	0.8974	0.9086	1.0158	1.0911	1.0922	1.0143	0.9466	1.0854	0.9780	0.9479	0.9154	1.1935	1.0105	1.2041	0.9854	0.9543	1.0820	0.9949	1.0555	1.2096	1.3880	1.2146	1.1287	1.4152	1.2242	1.1623	1.0758	1.1250	1.2642	1.1206	1.2032	1.3426	1.2340	1.6181	1.5980	1.7758	1.1678	1.3048	1.2374	1.1219	1.5124	1.5300	1.5193	1.5818	1.5894	1.6876	1.4278	1.1368	1.1248	1.3397
CLUG_05559	0.9522	1.1764	1.0189	1.0573	1.0348	0.9438	0.9995	1.1123	1.1579	1.2050	1.0080	1.0146	1.1382	1.1054	1.0842	1.1023	1.1949	1.0268	1.2507	1.0391	1.1225	1.1391	1.0187	1.1757	1.2729	1.3821	1.3083	1.2412	1.4811	1.2363	1.2543	1.1625	1.2309	1.2738	1.2672	1.2137	1.2949	1.1026	1.5207	1.5399	1.7321	1.1914	1.3753	1.2580	1.1743	1.4942	1.4553	1.5258	1.5012	1.5355	1.7142	1.4083	1.1816	1.1645	1.3508
CLUG_05560	1.0492	1.2540	1.0629	1.0712	1.0785	0.9676	1.0936	1.1473	1.2624	1.1398	1.1262	1.3012	1.1523	1.2121	1.1592	1.3177	1.3451	1.1633	1.5196	1.0908	1.1402	1.2138	1.1093	1.2475	1.3289	1.3934	1.3798	1.2339	1.4772	1.3793	1.2843	1.2189	1.3033	1.3292	1.3069	1.2582	1.5525	1.3389	1.8263	1.7258	1.9890	1.2846	1.4268	1.3096	1.1839	1.5341	1.7071	1.5994	1.7154	1.6971	1.7841	1.5241	1.1443	1.1887	1.3883
CLUG_05561	1.1291	1.1414	1.0439	1.0290	1.0760	1.0297	0.8876	0.9999	1.2077	1.0839	1.0500	0.9784	1.0496	1.0955	1.0130	1.1923	1.1926	1.1274	1.2834	1.0913	0.9741	1.0575	1.0853	1.0942	1.3230	1.3609	1.3298	1.2272	1.4676	1.2135	1.2342	1.1612	1.1769	1.2937	1.2098	1.1498	1.3627	1.1470	1.6599	1.5907	1.7626	1.1522	1.3832	1.3095	1.2077	1.5526	1.5925	1.5781	1.5443	1.6337	1.7038	1.4147	1.1703	1.1912	1.4047
CLUG_05562	1.1549	1.1393	1.0382	1.0167	1.0679	1.0206	0.8653	0.9952	1.1935	1.0829	1.0473	0.9644	1.0419	1.0653	0.9869	1.1622	1.1640	1.1207	1.2789	1.0816	0.9564	1.0479	1.0877	1.0869	1.3228	1.3708	1.3281	1.2451	1.4504	1.2031	1.2274	1.1471	1.1760	1.2889	1.2202	1.1384	1.3646	1.1480	1.6588	1.5771	1.7499	1.1437	1.3732	1.3052	1.2230	1.5504	1.5916	1.5662	1.5268	1.6160	1.6889	1.4096	1.1653	1.1967	1.4203
CLUG_05563	1.1437	1.0261	1.1040	1.1321	1.1163	1.0407	1.0740	0.9924	1.2651	1.2230	1.0628	1.1121	1.3245	1.1692	1.1427	1.1315	1.1654	1.0742	1.2491	1.1003	1.1572	1.0625	1.2052	1.1793	1.3268	1.3934	1.3363	1.2172	1.3708	1.2694	1.2280	1.1217	1.2070	1.3076	1.3696	1.2346	1.3603	1.1511	1.6836	1.4317	1.8628	1.2293	1.3944	1.2973	1.2004	1.5811	1.4723	1.6589	1.5448	1.6365	1.6845	1.4354	1.1692	1.0942	1.2991
CLUG_05564	1.0276	1.1096	1.0159	1.0113	1.0614	0.9688	0.9556	1.0308	0.9912	1.1471	1.0752	1.0932	1.1147	1.0730	1.0172	0.9901	1.1828	1.0826	1.2426	0.9674	1.0428	1.1244	0.9415	1.2252	1.2628	1.3464	1.2587	1.2281	1.3806	1.2720	1.1907	1.0951	1.1454	1.3643	1.2663	1.2496	1.3420	1.2183	1.6703	1.5025	1.7658	1.1393	1.2521	1.2741	1.1318	1.4936	1.4209	1.5415	1.5100	1.5457	1.6427	1.4031	1.1275	1.1102	1.3586
CLUG_05565	1.1521	1.2333	1.1788	1.2510	1.1608	1.0750	1.1533	1.2247	1.3167	1.2653	1.2090	1.2134	1.2239	1.2768	1.2523	1.3041	1.3564	1.1654	1.3174	1.2368	1.2218	1.2286	1.1013	1.3200	1.3368	1.4445	1.3338	1.2604	1.5260	1.3696	1.2579	1.2588	1.2655	1.3423	1.3393	1.2909	1.3235	1.1827	1.6969	1.6431	1.8751	1.2273	1.4269	1.3017	1.2287	1.5703	1.6555	1.6516	1.6178	1.6633	1.7959	1.4677	1.1914	1.2158	1.4322
CLUG_05566	0.8966	0.9753	0.9341	0.9131	0.9778	0.7800	0.9494	0.8399	0.8594	1.0376	0.8867	0.9229	0.8746	0.9657	0.8627	0.7586	1.1191	0.9146	0.9211	0.8974	0.8836	0.9625	0.9644	0.9801	1.1546	1.1973	1.1268	1.0954	1.2334	1.1530	1.0624	1.0569	1.0421	1.1786	1.1452	1.1240	1.4075	1.2409	1.5199	1.6018	1.7350	1.0757	1.3102	1.1621	1.0178	1.4291	1.3893	1.5157	1.4674	1.4333	1.5556	1.3717	1.0146	1.0668	1.2993
CLUG_05567	1.0175	1.1286	1.1096	1.0895	1.0522	0.9622	1.0076	1.0525	1.1263	1.1669	1.2077	1.1618	1.1441	1.1235	1.1174	1.1223	1.2648	1.2233	1.2467	1.0986	1.0834	1.1696	1.1225	1.2176	1.2612	1.3556	1.2630	1.2332	1.4426	1.2916	1.1834	1.1716	1.1775	1.2805	1.2840	1.2197	1.2369	1.1765	1.5364	1.5973	1.8023	1.1711	1.3250	1.2130	1.1626	1.5394	1.5268	1.5814	1.4829	1.5470	1.7174	1.4058	1.1602	1.1343	1.3882
