GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_03254	129.99	155.35	103.82	165.66	141.58	128.04	116.24	117.94	126.02	231.71	140.57	121.68	162.59	273.68	442.68	128.04	95.26	105.81	123.80	508.41	197.98	165.29	116.48	180.72	375.21	474.17	420.89	419.79	371.24	332.13	332.30	379.52	379.11	356.31	368.08	362.60	283.69	342.43	312.17	372.55	468.34	409.23	503.70	406.79	402.69	480.80	343.15	402.61	429.42	357.22	384.86	304.56	358.56	359.45	328.37
CLUG_03255	132.54	152.46	124.81	165.08	158.68	132.21	123.77	114.37	139.61	252.04	144.94	120.09	155.14	313.91	446.90	125.61	109.48	121.90	127.68	543.85	200.41	182.02	132.62	196.50	401.61	468.54	468.83	449.75	419.15	364.99	363.54	429.66	402.72	362.10	355.26	371.76	284.05	312.30	326.43	361.39	472.25	418.97	489.84	425.92	406.31	503.82	341.63	395.01	442.85	375.65	418.15	316.11	359.67	352.81	346.81
CLUG_03256	137.65	138.94	115.83	144.07	139.43	130.89	122.51	98.41	129.25	242.64	144.53	133.32	154.42	302.82	441.22	123.37	106.74	122.41	115.01	559.57	187.19	174.04	148.83	186.37	403.08	447.65	455.38	425.96	379.76	361.83	330.48	393.85	376.94	345.57	367.72	361.72	262.04	306.09	307.62	367.18	433.58	398.77	494.63	407.36	380.17	469.52	346.05	384.70	416.51	362.11	390.87	321.63	354.68	374.76	318.13
CLUG_03257	154.88	166.22	127.74	166.46	164.39	139.01	131.16	112.38	139.21	254.31	163.04	139.21	166.04	325.80	497.99	139.09	116.04	130.14	122.01	586.91	201.17	189.66	144.13	200.19	414.27	466.17	479.67	450.94	410.68	362.48	353.41	415.82	413.53	367.02	377.48	400.49	262.41	309.48	329.10	370.02	465.11	427.56	511.56	445.47	407.23	486.62	360.20	402.85	432.13	372.31	411.62	327.00	392.55	381.08	342.88
CLUG_03258	148.14	166.17	127.31	169.61	156.78	147.73	124.55	116.78	144.09	253.24	164.61	142.35	163.76	343.69	500.68	136.25	117.91	133.52	116.16	590.93	206.10	179.44	156.55	199.87	426.32	453.56	467.30	446.25	390.44	379.21	356.45	412.01	385.13	345.50	370.67	384.64	248.33	279.41	324.25	367.59	456.43	426.19	501.21	438.36	400.48	478.43	346.05	406.17	425.05	358.23	403.47	319.72	384.91	374.83	335.42
CLUG_03259	132.09	158.62	112.78	142.61	132.91	131.10	114.41	104.54	128.14	238.06	144.58	131.59	148.59	305.74	429.17	123.86	99.49	118.77	112.86	555.27	184.53	165.13	134.79	168.82	406.94	439.40	462.68	427.18	380.84	369.97	329.96	370.09	387.13	351.24	379.24	352.11	244.50	278.08	305.76	362.50	429.16	379.64	456.96	420.64	378.03	462.10	339.03	373.45	405.95	344.44	373.42	291.24	387.92	337.42	311.65
CLUG_03260	125.00	155.48	120.90	159.36	170.27	150.10	122.67	112.23	155.18	264.50	167.33	131.37	158.72	332.96	476.51	145.83	102.16	133.25	125.54	566.59	206.17	182.76	139.56	195.48	404.16	456.00	452.06	463.76	393.87	362.43	334.59	406.51	391.14	361.23	338.47	361.19	231.16	283.01	305.60	347.48	434.60	379.36	522.42	439.32	377.93	485.40	340.36	379.76	408.36	350.43	390.51	309.31	358.79	341.65	325.76
CLUG_03261	152.16	146.77	117.00	161.82	171.58	148.51	131.85	119.41	148.27	261.51	154.89	131.15	158.37	322.61	490.98	134.00	110.43	128.90	116.72	566.77	195.23	189.42	148.26	189.11	407.90	443.71	467.25	451.21	380.82	366.62	343.92	388.26	390.07	350.47	376.28	374.06	236.46	295.01	309.02	355.28	435.67	408.23	513.07	436.37	384.14	471.21	332.48	381.71	410.62	355.35	381.18	314.11	373.03	345.65	336.20
CLUG_03262	150.01	158.17	127.19	171.98	167.51	139.62	132.06	112.33	145.43	244.34	156.36	144.50	167.04	349.26	490.28	137.01	107.03	133.61	121.42	542.59	200.09	180.92	158.59	201.33	417.24	454.86	459.24	455.63	401.02	375.30	372.06	397.21	399.87	341.87	372.96	376.50	252.63	272.19	335.32	370.84	458.71	433.54	521.21	454.11	387.96	478.44	363.20	395.87	423.18	379.51	395.64	321.35	341.71	374.28	318.91
CLUG_03263	161.19	159.35	129.42	172.75	159.60	143.60	131.40	115.83	149.47	264.36	163.25	139.25	162.22	339.54	507.06	137.53	112.14	133.28	115.74	591.94	205.16	190.61	148.17	200.05	410.72	455.40	466.52	438.57	403.36	363.34	365.34	411.86	409.68	349.68	364.04	371.08	244.51	287.99	318.65	361.85	457.56	424.26	503.79	442.60	395.20	474.62	342.93	384.06	431.17	361.72	397.90	321.77	383.53	369.19	335.66
CLUG_03264	134.49	158.43	122.50	171.25	160.65	137.42	129.92	120.53	140.95	238.70	153.56	128.21	153.46	328.12	476.32	135.92	102.55	133.03	122.12	582.19	203.19	181.32	149.19	195.00	409.86	434.73	444.69	446.77	397.77	354.69	346.30	397.76	402.93	335.65	374.00	363.57	243.49	282.34	301.72	357.86	441.40	421.42	505.23	447.76	397.37	475.30	330.51	393.69	412.31	359.74	393.57	326.95	377.54	358.84	329.52
CLUG_03265	140.11	149.63	113.07	146.32	145.40	119.73	124.26	112.95	126.64	235.96	157.13	129.57	151.55	309.02	443.66	137.40	103.94	119.94	112.86	557.60	182.43	176.31	136.54	190.30	366.96	404.72	420.30	399.40	356.52	325.14	331.72	367.66	354.80	313.65	336.48	341.77	216.51	263.20	284.63	319.53	397.53	379.93	453.74	393.41	360.37	430.03	303.44	362.88	390.54	317.32	346.45	294.32	354.44	339.84	307.28
CLUG_03266	138.85	137.13	117.29	153.66	126.48	133.49	118.62	111.82	126.54	232.90	144.64	130.66	144.34	276.17	438.64	121.74	102.02	124.67	116.54	509.25	179.41	176.87	141.42	187.94	362.96	424.12	424.82	409.57	359.97	336.76	339.41	372.83	372.01	336.42	361.22	350.34	223.65	258.10	288.29	343.91	415.77	393.94	463.15	378.04	363.98	427.04	312.70	360.02	378.60	342.19	356.17	296.71	348.39	346.25	309.51
CLUG_03267	143.13	148.73	117.96	149.21	142.87	134.63	121.58	109.57	132.59	238.81	138.64	111.73	159.28	308.22	447.41	130.01	94.03	125.81	117.62	524.49	180.25	156.28	136.60	184.51	382.59	439.67	423.24	436.72	382.22	343.48	346.12	380.83	382.98	335.04	365.12	348.61	237.63	256.17	285.37	338.37	438.16	410.18	481.93	426.18	375.51	439.44	324.85	364.80	408.92	343.47	373.38	320.19	377.63	355.35	322.74
CLUG_03268	142.95	159.32	121.29	162.08	150.24	135.20	129.47	108.51	134.05	250.56	152.57	128.31	160.56	313.59	453.27	123.00	102.79	123.51	105.30	567.16	189.01	174.29	144.78	181.32	406.75	441.79	428.22	437.98	389.92	362.81	344.66	399.29	372.41	345.07	351.43	359.23	269.38	310.76	300.43	356.45	428.80	416.38	482.02	421.84	394.60	460.14	338.73	380.92	418.28	335.64	382.43	314.29	377.36	366.84	326.49
CLUG_03269	121.86	134.41	104.59	146.20	136.24	125.64	121.02	100.86	139.36	234.35	148.02	125.85	144.49	293.48	409.36	102.25	98.83	110.87	99.34	542.96	174.13	163.49	130.12	169.66	390.04	435.16	435.19	409.42	356.15	325.43	327.49	399.08	404.27	323.91	363.47	343.25	230.04	278.22	308.37	344.06	405.42	393.97	513.32	414.43	379.04	446.24	330.03	390.87	389.44	343.32	378.46	300.55	371.15	326.86	342.25
CLUG_03270	119.68	140.61	99.42	149.05	140.06	125.52	115.29	94.68	114.57	216.05	127.43	114.08	137.49	262.04	405.01	105.45	98.58	112.30	103.71	510.45	165.59	157.88	127.38	172.15	397.42	424.65	422.14	423.84	377.47	344.70	332.58	375.59	357.77	339.84	342.41	353.18	288.67	351.76	299.28	338.42	421.72	381.09	489.72	408.42	388.43	449.64	327.01	384.33	404.41	340.21	376.51	306.05	363.08	354.91	319.95
CLUG_03271	108.92	121.52	104.57	135.68	120.80	113.31	99.79	91.61	105.80	211.80	124.86	104.75	127.69	256.37	357.02	105.36	89.68	108.46	101.03	482.97	161.46	147.38	114.95	159.84	333.53	360.19	381.14	375.81	329.07	311.12	295.72	330.57	322.01	297.35	320.00	311.67	203.12	257.41	266.91	297.12	379.39	346.10	419.38	367.05	325.99	391.80	281.40	330.84	347.15	293.96	328.89	270.62	310.59	307.48	271.97
CLUG_03272	92.11	95.40	75.99	94.03	92.08	90.46	80.72	67.49	85.45	155.47	94.16	80.48	96.36	185.90	269.57	75.27	67.32	76.23	74.63	341.29	116.23	105.14	89.69	159.94	268.87	299.74	297.20	315.86	271.89	254.13	239.75	271.70	254.40	241.76	243.31	253.87	220.92	232.89	206.82	232.07	298.70	276.67	326.10	277.00	289.91	328.25	229.15	263.18	284.31	219.59	243.73	204.89	262.16	251.26	219.97
CLUG_03273	92.37	108.21	75.51	103.86	101.12	101.31	83.45	75.63	106.60	181.52	101.01	96.01	109.18	207.41	326.20	89.31	85.62	89.07	83.71	392.24	143.20	128.08	95.20	142.23	285.34	343.46	368.35	343.46	288.72	287.81	276.06	300.81	292.17	273.96	292.19	284.27	266.80	298.76	259.01	298.51	353.76	335.28	422.96	333.97	294.76	373.14	262.16	330.04	335.63	275.00	310.09	244.37	291.29	292.02	266.74
CLUG_03274	50.45	56.17	42.98	56.43	56.35	47.94	46.80	40.72	51.21	93.47	54.46	44.59	57.28	111.72	167.92	45.06	39.99	46.02	42.52	205.40	71.25	62.39	53.52	173.85	170.63	192.45	182.94	179.33	163.70	147.39	143.14	159.05	155.47	146.37	145.67	150.36	123.12	132.05	137.65	158.32	190.06	177.04	213.08	181.96	161.71	185.76	160.83	168.62	190.15	153.54	174.71	140.67	159.62	157.13	141.85
CLUG_03275	81.71	106.01	91.61	119.96	109.70	97.14	88.13	77.12	99.39	185.83	99.15	86.70	111.87	209.80	288.64	78.84	76.39	92.61	88.30	406.14	128.31	128.59	102.57	154.51	287.62	358.24	344.94	343.31	303.86	259.45	273.15	305.79	294.05	265.07	275.60	291.81	259.71	308.36	247.75	281.01	350.48	344.44	398.78	323.05	316.61	352.00	292.12	330.16	338.22	283.80	309.08	267.44	286.93	301.23	268.23
CLUG_03276	93.00	112.04	83.93	102.34	94.00	90.82	84.38	80.37	98.73	178.48	97.41	78.76	123.65	200.09	282.17	74.85	74.92	91.83	79.43	399.42	137.75	114.58	106.63	130.77	332.74	397.22	387.78	400.88	342.23	321.16	281.80	337.05	311.41	313.13	332.33	336.73	355.41	401.20	266.30	313.46	359.65	337.41	387.63	336.77	360.93	410.56	280.26	343.22	354.84	300.66	331.19	274.41	327.48	337.72	274.47
CLUG_03277	98.91	116.81	86.01	103.32	96.27	91.71	87.45	82.76	101.47	183.86	100.10	83.03	126.27	210.24	293.21	77.67	79.63	93.44	79.58	411.93	142.01	116.87	109.19	137.37	342.46	407.01	399.87	407.89	353.58	324.85	289.03	345.55	321.09	320.78	334.79	343.62	356.11	394.52	264.01	310.79	353.25	332.23	384.88	336.32	367.30	413.13	275.62	335.59	349.58	293.83	329.16	268.44	332.79	342.62	271.61
CLUG_03278	100.36	111.71	85.98	114.24	109.17	95.77	95.86	78.96	103.58	193.89	107.76	94.74	115.70	224.12	317.21	84.55	83.55	95.77	82.11	422.36	141.04	124.29	102.62	136.80	315.44	369.02	354.90	357.93	321.06	294.88	283.88	309.11	296.15	286.96	305.01	309.90	270.97	296.45	241.35	282.70	351.44	326.61	398.31	327.68	327.85	387.50	283.00	317.08	346.92	288.31	301.14	255.52	311.62	309.16	268.78
CLUG_03279	104.28	138.53	105.92	141.41	128.67	108.34	106.88	88.11	116.58	230.18	118.49	120.17	131.04	269.39	388.49	100.50	98.02	112.29	101.50	498.51	168.96	156.24	133.92	173.81	335.19	401.06	418.54	406.70	350.05	299.21	303.92	350.66	321.41	307.21	333.50	345.20	238.93	298.02	286.84	304.82	392.82	367.33	449.34	377.38	356.17	430.30	295.59	380.32	358.81	314.88	323.38	272.08	365.37	349.09	294.31
CLUG_03280	118.27	130.33	100.19	131.95	136.68	97.76	108.19	91.51	128.14	212.85	135.35	109.49	143.43	264.92	382.06	112.76	90.11	107.44	103.45	478.38	159.26	153.19	117.67	173.95	325.65	399.99	379.00	375.63	344.86	328.00	315.14	346.72	318.87	312.80	339.32	333.73	259.10	271.61	268.00	289.10	382.33	338.60	398.79	361.40	368.89	416.68	291.99	346.02	341.36	300.26	308.77	256.64	337.03	322.18	308.92
CLUG_03281	115.82	128.57	94.84	133.45	135.96	102.61	118.07	86.30	120.51	217.44	129.53	113.96	144.66	266.89	379.01	108.11	89.22	105.81	105.37	469.40	160.30	158.38	123.00	172.00	326.41	393.42	378.95	372.65	349.67	313.45	315.65	343.75	309.35	312.09	339.49	326.06	264.06	267.17	260.72	296.80	385.49	336.02	385.63	368.52	363.79	413.04	299.55	338.12	344.19	291.85	317.03	269.78	320.37	322.63	318.52
CLUG_03282	101.69	113.41	92.43	121.72	108.74	103.19	100.25	80.28	108.65	206.64	109.17	95.49	119.66	232.55	326.19	80.20	84.50	98.92	89.80	427.99	141.40	133.78	105.07	140.70	328.16	398.49	375.45	392.42	339.95	323.83	302.22	334.77	318.10	308.24	341.04	340.22	323.21	364.05	275.78	317.35	385.56	356.80	424.38	365.31	363.51	419.40	305.38	344.99	371.58	308.99	330.91	288.87	339.27	333.89	292.75
CLUG_03283	90.80	116.11	87.94	107.53	103.47	98.70	94.33	72.10	96.98	180.62	105.59	92.78	117.55	206.63	291.59	80.58	86.98	88.32	87.76	399.32	142.69	122.37	104.19	136.39	298.81	363.32	349.53	373.54	308.86	292.45	279.54	314.83	291.25	292.73	305.08	305.89	303.21	327.85	230.54	258.93	321.62	300.11	351.62	301.58	331.66	381.28	252.81	278.51	308.94	254.60	277.00	239.16	305.43	308.21	237.72
CLUG_03284	81.85	95.46	80.81	100.95	89.77	98.97	87.44	62.64	82.42	174.27	102.46	91.92	110.96	177.64	257.13	67.35	82.59	81.96	83.56	378.33	133.14	123.82	98.22	130.64	283.60	370.96	339.21	378.61	324.14	306.17	275.37	321.35	280.85	299.14	317.73	304.25	338.80	360.27	264.30	290.75	361.89	332.92	402.20	325.05	331.82	382.86	274.81	302.94	344.38	294.71	297.62	270.19	303.88	302.71	257.96
CLUG_03285	93.51	130.16	88.76	112.24	102.88	93.54	97.08	77.63	107.58	177.24	106.53	90.69	117.55	224.53	314.41	88.64	88.64	84.79	87.68	392.54	143.45	113.31	108.67	145.50	309.03	340.94	357.86	375.76	293.71	271.29	275.50	308.08	298.39	275.60	288.76	309.07	268.45	305.07	176.91	205.00	252.79	240.59	274.43	245.41	333.19	385.19	210.00	225.82	250.61	198.85	229.14	177.93	297.34	308.02	191.17
CLUG_03286	101.37	110.77	92.38	110.72	111.86	102.09	95.92	68.94	98.76	206.93	111.55	93.38	126.82	224.49	300.13	84.16	81.79	95.34	86.55	417.52	128.21	126.63	95.39	127.50	307.80	345.50	356.12	346.41	315.84	296.79	277.59	309.61	293.84	280.60	325.82	307.88	266.17	320.61	253.01	283.74	351.75	338.20	412.49	329.45	328.69	383.60	281.84	316.90	342.04	296.04	309.90	259.80	294.14	290.42	297.33
CLUG_03287	102.71	106.88	89.33	109.55	108.09	99.73	98.78	66.77	99.00	206.90	113.84	90.67	126.99	225.11	288.70	85.78	81.78	96.30	87.16	407.45	133.29	116.52	95.20	126.56	307.81	337.75	353.00	346.90	315.29	293.89	271.92	304.51	295.05	271.73	322.61	309.95	268.50	314.60	249.71	283.91	345.52	344.96	409.00	322.93	335.54	385.25	277.70	311.84	343.11	291.40	306.39	257.92	294.44	291.33	306.43
CLUG_03288	87.36	106.28	90.58	108.34	125.49	92.83	92.51	79.48	96.41	185.46	114.41	85.06	118.10	219.27	312.37	79.39	70.39	95.49	75.87	413.53	126.87	137.93	100.97	137.08	284.46	351.21	321.56	319.26	290.18	279.45	276.42	309.59	291.10	289.93	301.78	308.57	205.37	224.84	239.05	264.52	331.63	313.17	404.27	336.44	292.76	359.13	259.12	303.64	323.19	273.31	294.74	255.63	278.97	276.79	276.30
CLUG_03289	102.88	117.05	93.06	116.94	105.34	96.69	101.63	76.60	104.35	196.24	102.30	96.74	119.52	219.11	313.00	86.14	82.33	94.05	89.27	436.02	141.91	136.69	112.14	147.26	300.36	363.74	355.41	382.69	324.10	292.97	282.24	299.54	294.35	295.39	319.70	317.34	286.09	307.74	249.48	290.25	362.54	338.19	397.71	341.28	338.12	379.37	273.07	315.15	341.76	287.40	284.21	255.41	311.14	319.60	277.34
CLUG_03290	97.92	125.48	83.88	135.07	116.01	107.24	97.44	85.77	110.89	194.78	112.78	72.02	137.48	228.83	353.00	95.38	76.00	92.99	85.44	422.91	145.09	126.64	104.18	142.07	310.22	371.25	335.17	371.57	311.23	280.25	287.05	316.05	288.21	281.11	299.21	295.48	231.86	258.78	212.62	238.19	298.31	276.01	318.29	275.09	337.18	361.32	233.28	262.95	274.98	225.96	256.39	201.81	317.11	283.13	229.02
CLUG_03291	91.07	100.90	82.96	98.27	86.89	87.07	78.58	72.17	85.92	180.44	92.92	79.28	109.15	200.30	267.96	62.87	76.35	87.22	75.09	380.08	124.04	114.95	94.48	123.90	303.11	371.38	338.53	355.29	319.19	293.77	280.32	301.78	284.43	292.82	313.53	308.25	293.07	346.26	257.67	292.47	366.50	349.21	409.23	341.54	335.94	386.64	298.58	328.46	354.01	285.15	317.87	273.96	316.28	305.94	269.40
CLUG_03292	113.68	133.35	111.79	132.49	128.73	112.00	95.39	86.41	119.51	219.09	125.80	104.78	146.51	264.53	397.38	109.38	94.87	109.34	111.02	477.89	158.98	147.74	125.80	159.71	343.19	377.69	381.21	394.45	349.31	335.15	294.54	329.05	318.83	316.48	343.85	330.16	228.28	282.57	267.92	304.07	373.79	377.28	441.03	359.09	349.51	406.20	290.64	337.64	345.13	289.88	329.66	266.08	334.13	331.57	298.40
CLUG_03293	112.84	117.35	91.01	125.67	115.06	100.59	96.64	82.80	112.39	211.58	111.78	94.68	127.76	244.15	333.23	97.46	85.37	97.82	98.18	458.87	144.12	141.93	110.04	146.57	313.87	379.58	351.43	368.91	323.35	305.34	289.75	314.52	296.04	297.94	313.78	318.02	270.02	298.05	239.87	276.33	368.38	337.49	393.26	340.55	338.66	379.62	269.37	304.68	337.50	271.11	308.02	265.81	315.19	314.31	272.26
CLUG_03294	111.56	116.30	93.79	124.17	106.72	93.54	106.83	78.61	99.46	200.25	113.00	94.18	114.30	222.19	311.56	81.04	85.52	93.89	96.14	436.65	149.56	139.68	109.12	141.01	344.33	396.84	382.41	396.76	345.23	312.25	312.23	337.01	334.97	322.71	347.85	337.70	362.15	385.14	258.59	293.34	351.09	347.08	389.36	335.37	356.79	419.03	275.76	318.70	333.49	293.55	283.95	244.64	345.63	342.41	273.33
CLUG_03295	101.43	117.12	91.80	121.00	115.15	105.49	99.36	76.90	106.32	205.87	116.76	96.87	119.65	220.98	326.17	85.89	81.47	104.10	94.12	454.88	148.06	138.48	105.51	147.53	311.57	369.44	353.94	366.61	338.54	297.11	274.92	313.91	313.77	287.94	311.80	321.65	262.36	300.80	256.88	285.62	359.66	343.53	376.45	329.26	343.60	372.43	282.46	331.74	347.31	271.11	308.76	249.20	321.56	323.58	267.21
CLUG_03296	89.07	115.08	81.25	120.96	113.30	95.69	102.29	83.49	102.26	188.61	106.75	95.76	120.82	221.14	311.26	88.39	81.51	97.35	96.39	419.22	136.76	130.85	88.93	128.81	294.73	366.06	362.61	350.93	317.11	299.12	286.60	321.84	284.86	271.46	323.61	298.70	262.60	275.65	208.89	235.37	295.44	293.09	321.57	276.51	316.36	365.48	233.20	264.99	297.26	220.39	248.34	229.00	314.31	305.25	236.88
CLUG_03297	90.55	115.06	82.13	119.55	112.05	96.14	101.63	82.76	102.99	188.85	106.68	95.04	120.22	225.25	313.01	88.18	82.14	98.43	96.71	417.72	136.01	131.47	90.07	128.29	294.13	363.41	362.76	351.33	314.31	301.02	285.80	320.84	286.74	270.19	321.85	303.88	257.77	275.14	212.53	237.54	296.59	294.08	323.66	276.38	314.17	365.52	233.78	266.51	298.92	220.08	249.34	228.99	313.30	304.21	235.62
CLUG_03298	104.42	117.86	91.05	127.90	117.52	100.71	101.23	77.01	109.33	197.21	119.66	92.96	124.56	247.86	329.08	95.02	80.21	101.72	104.66	425.38	144.02	144.53	99.89	131.29	292.97	359.83	371.60	353.31	311.76	297.75	286.02	316.26	298.78	278.44	320.26	324.26	227.79	259.17	254.46	285.93	351.26	353.13	385.31	322.32	314.47	368.46	279.65	316.24	353.37	258.57	299.65	266.21	309.25	298.31	277.77
CLUG_03299	107.67	114.69	96.13	124.33	117.41	106.13	103.94	81.48	107.18	211.29	113.69	99.64	121.01	245.03	328.20	88.65	83.92	95.78	86.34	455.56	135.49	130.71	107.83	129.80	329.32	371.34	367.38	376.49	322.51	301.97	294.21	316.74	313.51	302.28	319.46	321.84	279.82	304.55	246.76	273.03	356.39	347.50	388.73	356.04	341.32	379.56	285.54	318.29	352.03	285.41	300.17	266.33	330.53	320.35	281.81
CLUG_03300	114.17	135.45	104.45	127.92	117.40	107.13	103.44	92.11	117.01	211.06	126.27	104.41	128.72	239.66	370.92	106.79	94.82	100.76	103.92	483.37	141.10	134.80	119.82	146.34	344.16	380.27	355.20	372.68	317.85	296.09	305.79	319.54	333.08	304.34	328.01	314.55	289.75	291.99	233.55	264.48	331.44	303.10	402.39	322.49	332.97	355.34	261.85	283.09	303.58	269.39	298.41	260.83	327.94	322.40	246.35
CLUG_03301	119.30	136.10	99.07	124.17	119.24	108.04	103.98	96.10	120.08	209.00	118.18	109.64	132.12	233.28	363.63	92.94	93.35	99.63	105.80	477.19	141.64	129.46	113.34	147.48	336.49	384.33	371.46	395.81	325.02	308.14	308.02	323.31	331.26	306.62	335.03	322.33	320.52	310.87	270.47	294.98	374.10	338.70	440.51	344.47	360.07	371.88	291.41	311.94	344.32	289.36	321.11	291.40	340.51	335.21	280.61
CLUG_03302	111.39	132.56	102.85	130.37	121.18	114.09	110.38	85.21	113.06	212.23	122.66	110.05	131.38	251.86	355.99	95.27	92.19	109.93	100.23	471.16	146.58	132.90	123.31	155.73	341.77	377.54	371.30	381.93	321.58	313.04	305.51	326.22	307.99	297.70	311.29	333.33	276.43	313.19	235.57	265.97	324.00	321.88	364.30	333.87	342.52	378.51	259.07	295.05	316.27	272.32	282.71	251.97	331.34	317.11	259.66
CLUG_03303	86.92	106.67	89.01	115.08	107.20	101.20	99.02	73.05	105.56	175.94	110.79	98.11	110.94	230.71	321.40	88.15	76.53	97.78	87.57	408.85	142.81	116.13	92.28	126.99	289.77	339.64	336.54	343.52	277.36	271.66	258.93	275.12	271.93	262.11	286.92	280.32	200.62	242.52	218.91	254.36	343.27	322.19	378.61	313.93	282.98	329.34	262.72	299.66	316.30	248.41	293.64	243.18	281.12	274.54	248.77
CLUG_03304	105.58	115.03	90.92	117.80	110.92	107.66	100.74	75.97	102.69	191.27	116.69	86.75	117.10	233.98	322.42	83.43	82.60	89.05	87.69	436.05	142.78	127.30	109.31	138.31	299.58	362.02	350.96	371.66	309.58	290.24	281.13	300.62	289.15	279.76	304.14	307.37	256.68	294.21	241.18	284.93	340.85	335.65	389.69	343.09	326.04	362.33	272.56	311.67	331.25	275.75	308.01	270.17	306.32	315.46	269.93
CLUG_03305	112.64	103.16	87.00	123.41	110.54	97.71	90.54	87.89	106.86	180.81	104.05	96.18	120.72	213.96	324.04	91.18	90.22	91.69	89.00	407.47	138.43	124.15	104.71	139.45	303.45	345.91	323.21	332.37	300.68	265.19	268.71	292.24	283.48	257.70	273.00	280.03	205.43	234.03	229.24	266.84	336.01	315.32	353.33	320.38	299.46	334.26	270.60	298.49	321.41	267.25	271.43	243.06	290.69	273.18	232.60
CLUG_03306	113.21	102.82	87.33	124.08	111.00	97.17	91.25	87.57	106.33	180.89	103.57	96.28	121.07	214.67	324.81	91.44	90.28	90.99	88.66	406.85	138.23	124.54	104.84	139.09	303.11	345.44	322.11	332.81	300.02	263.40	266.61	290.45	282.98	256.54	272.89	278.46	204.73	232.63	228.68	265.92	335.21	315.20	353.22	320.78	298.96	333.42	268.67	297.64	320.93	267.76	269.67	242.91	289.71	272.14	231.66
CLUG_03307	102.59	114.47	93.88	113.92	111.43	113.40	102.30	82.25	104.35	197.62	116.10	104.13	125.16	244.15	326.25	90.84	83.30	95.13	88.63	447.19	144.04	137.10	100.87	137.57	335.22	387.62	351.74	375.34	312.71	303.30	294.75	317.13	310.25	291.15	312.51	307.58	282.87	305.62	260.81	286.00	366.35	368.74	395.39	361.13	332.15	380.90	290.06	319.69	345.98	287.49	303.92	274.06	312.75	309.78	280.97
CLUG_03308	122.06	130.67	99.71	147.21	132.08	120.93	114.49	99.46	122.22	207.65	126.82	101.40	139.57	277.39	405.73	100.11	84.86	114.08	90.32	493.07	160.44	144.22	129.19	170.79	327.28	382.87	368.18	381.63	316.10	319.69	298.72	309.72	309.49	299.74	311.40	318.86	224.79	262.43	246.54	280.85	360.06	358.20	393.67	366.98	344.53	356.06	288.32	315.41	353.42	287.20	311.18	257.60	329.30	313.19	283.94
CLUG_03309	104.46	120.85	94.62	121.77	127.54	118.17	111.27	90.40	116.41	216.48	131.94	102.81	137.81	249.71	379.59	110.66	83.11	114.56	98.53	468.32	163.90	136.68	113.37	142.95	334.26	366.10	368.50	398.17	315.07	302.76	298.22	308.52	296.64	302.76	326.37	317.94	224.90	242.63	241.36	273.11	340.54	345.16	387.30	345.06	324.84	374.94	261.35	298.86	348.22	287.88	313.37	266.80	333.79	327.32	285.93
CLUG_03310	101.14	120.57	92.54	121.49	125.58	116.81	110.37	91.72	117.26	214.76	132.91	102.57	135.50	243.82	378.43	108.43	80.69	112.59	95.28	461.87	159.64	135.05	112.95	137.47	331.63	364.37	363.33	397.67	312.02	297.60	296.87	309.48	293.53	297.61	324.63	316.48	223.88	234.85	238.12	269.71	338.75	338.33	380.25	342.04	323.47	373.57	258.92	297.38	344.46	286.86	313.49	269.60	331.47	323.39	285.15
